title,image_url,rating,upc,price,inventory,category,url,description
Born for This: How to Find the Work You Were Meant to Do,http://books.toscrape.com/media/cache/9f/e7/9fe7f6432f216b166cb36f16130f20f6.jpg,5,816180220e8cb419,£21.59,11,Business,http://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,"To the outside observer, it seems like they’ve won the career lottery—that by some stroke of luck or circumstance, they’ve found the one thing they love so much that it doesn’t even feel like work, an"
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,http://books.toscrape.com/media/cache/a5/7e/a57ef7bdbaf704fca07ab6dd125b54f9.jpg,1,a2308a936e898d48,£36.91,8,Business,http://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,"E-Myth  'e-,'mith n 1: the entrepreneurial myth: the myth that most people who start small businesses are entrepreneurs 2: the fatal assumption that an individual who understands the technical work of"
"Rich Dad, Poor Dad",http://books.toscrape.com/media/cache/46/1c/461cf454be3aac0b4cd066247c892679.jpg,1,8486f61aa81a3daa,£51.74,7,Business,http://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,Personal finance author and lecturer Robert T. Kiyosaki developed his unique economic perspective from two very different influences - his two fathers. One father (Robert's real father) was a highly e
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,http://books.toscrape.com/media/cache/52/6e/526e9f360da288db64ca70c89cdbcaa9.jpg,3,70c7c3ca7f9b2728,£33.92,3,Business,http://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,"Most startups fail. But many of those failures are preventable. The Lean Startup is a new approach being adopted across the globe, changing the way companies are built and new products are launched. E"
Rework,http://books.toscrape.com/media/cache/12/23/12233a9d0bf8187a988c27c6a54b3d31.jpg,2,8e9dd8431170c09e,£44.88,3,Business,http://books.toscrape.com/catalogue/rework_212/index.html,"Most business books give you the same old advice: Write a business plan, study the competition, seek investors, yadda yadda. If you're looking for a book like that, put this one back on the shelf.Rewo"
Louisa: The Extraordinary Life of Mrs. Adams,http://books.toscrape.com/media/cache/ec/2a/ec2a7df6fdafc7e6f97b6c6da7980584.jpg,2,d69dd8dac66f9f84,£16.85,15,Biography,http://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html,"An intimate portrait of Louisa Catherine Adams, the wife of John Quincy Adams, who witnessed firsthand the greatest transformations of her time Born in London to an American father and a British mothe"
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",http://books.toscrape.com/media/cache/86/54/86546f67cb4a3112b15b03a4ec2e7255.jpg,2,b06599b108e83f98,£21.15,11,Biography,http://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,"One of only two patron saints of Italy, the other being St. Francis of Assisi, St. Catherine was ahead of her time. As a political powerhouse in late 14th century Europe, a time of war, social unrest "
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,http://books.toscrape.com/media/cache/d7/cb/d7cbdb36b54398ba3876488726befc3d.jpg,1,57f85720e54d6442,£39.55,7,Biography,http://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,"“If everyone in the United States had the same qualities of loyalty and care and concern for others that Larry Taunton had, we'd be living in a much better society than we do.” ~ Christopher HitchensA"
Benjamin Franklin: An American Life,http://books.toscrape.com/media/cache/c2/7e/c27efce6a2321c10b0d34035308ace37.jpg,3,5b546a46a86a9d8c,£48.19,7,Biography,http://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,"Benjamin Franklin is the Founding Father who winks at us. An ambitious urban entrepreneur who rose up the social ladder, from leather-aproned shopkeeper to dining with kings, he seems made of flesh ra"
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),http://books.toscrape.com/media/cache/4c/09/4c090b85892f532210e44d84b752b64d.jpg,3,1a5044d233936b1a,£42.57,3,Biography,http://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,"Selected by the Modern Library as one of the 100 best nonfiction books of all timeDescribed by the Chicago Tribune as ""a classic,"" The Rise of Theodore Roosevelt stands as one of the greatest biograph"
In Her Wake,http://books.toscrape.com/media/cache/27/92/2792ef951651ff1eae40a410cac41e0f.jpg,1,23356462d1320d61,£12.84,19,Thriller,http://books.toscrape.com/catalogue/in-her-wake_980/index.html,A perfect life … until she discovered it wasn’t her own.A tragic family event reveals devastating news that rips apart Bella’s comfortable existence. Embarking on a personal journey to uncover the tru
The Elephant Tree,http://books.toscrape.com/media/cache/4b/80/4b80a3d9148e224ed4d6cd4d33f43728.jpg,5,5dada2b7be26bd03,£23.82,18,Thriller,http://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,Mark Fallon is an overworked detective investigating a spate of attacks at a string of high profile city centre nightclubs. Scott is a dejected 24 year old struggling to make ends meet working for his
Behind Closed Doors,http://books.toscrape.com/media/cache/a5/85/a58571db229f2e8f75ea38861eca7f39.jpg,4,be5cc846f45496fb,£52.22,18,Thriller,http://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,"The 2016 debut bloggers can't stop raving about. Perfect for fans of The Girl on the Train and The Ice Twins Everyone knows a couple like Jack and Grace.He has looks and wealth, she has charm and eleg"
You (You #1),http://books.toscrape.com/media/cache/f2/f1/f2f19169771a8a8e1a4b72f22e799de8.jpg,5,024387ca4cafd5cc,£43.61,14,Thriller,http://books.toscrape.com/catalogue/you-you-1_784/index.html,"When a beautiful, aspiring writer strides into the East Village bookstore where Joe Goldberg works, he does what anyone would do: he Googles the name on her credit card.There is only one Guinevere Bec"
The Guilty (Will Robie #4),http://books.toscrape.com/media/cache/7f/fd/7ffdc9c4b7bf965990c59460da9b66b7.jpg,2,847935fc68707426,£13.82,14,Thriller,http://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,"Will Robie is the government's most professional, disciplined, and lethal assassin. He infiltrates the most hostile countries in the world, defeats our enemies' advanced security measures, and elimina"
The 14th Colony (Cotton Malone #11),http://books.toscrape.com/media/cache/5b/3e/5b3e36ce7c82e9dd8b416a23531c0121.jpg,1,1b8187fa4bf6ab05,£39.24,14,Thriller,http://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,"Shot down over Siberia in what was to be a simple meet-and-greet-mission, ex-Justice Department agent Cotton Malone is forced into a fight for survival against Aleksandr Zorin, whose loyalty to the fo"
Give It Back,http://books.toscrape.com/media/cache/15/d4/15d444bf7fc91c7ced84e73ec99d711d.jpg,2,012170e4fc87ace0,£18.32,6,Thriller,http://books.toscrape.com/catalogue/give-it-back_430/index.html,"This novel follows three characters: Lorraine, Lexy, and Ella.Lorraine:Not long ago, Lorraine lost her husband to another woman. She thought that was the worst thing that could happen to her, but soon"
Killing Floor (Jack Reacher #1),http://books.toscrape.com/media/cache/b1/5b/b15b4c864b762133cdaf69b58ba55d76.jpg,4,8dde2ff3f6fcc0a3,£31.49,5,Thriller,http://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,"Ex-military policeman Jack Reacher is a drifter. He's just passing through Margrave, Georgia, and in less than an hour, he's arrested for murder. Not much of a welcome. All Jack knows is that he didn'"
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),http://books.toscrape.com/media/cache/8d/1f/8d1f11673fbe46f47f27b9a4c8efbf8a.jpg,3,9c4d061c1e2fe6bf,£59.71,4,Thriller,http://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,"The award-winning author of Valhalla brings back archaeologist Lexy Vaughan and retired Air Force officer Steve Macaulay, as they race to save a priceless discovery from disappearing forever.… One of "
Far From True (Promise Falls Trilogy #2),http://books.toscrape.com/media/cache/9c/aa/9caacda3ff43984447ee22712e7e9ca9.jpg,2,ad15a9a139919918,£34.93,4,Thriller,http://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,"New York Times and #1 international bestselling author Linwood Barclay delivers the second spine-chilling thriller set in the troubled town of Promise Falls, following the electrifying cliffhanger end"
The Travelers,http://books.toscrape.com/media/cache/42/a3/42a345bdcb3e13d5922ff79cd1c07d0e.jpg,1,2b685187f55c5d31,£15.77,3,Thriller,http://books.toscrape.com/catalogue/the-travelers_285/index.html,"A pulse-racing international thriller from the New York Times bestselling author of The Expats and The AccidentIt’s 3:00am. Do you know where your husband is?Meet Will Rhodes: travel writer, recently "
When We Collided,http://books.toscrape.com/media/cache/17/db/17db3de71e8217d4277a9328b04f56cf.jpg,1,3ecb690d1542c568,£31.77,16,Contemporary,http://books.toscrape.com/catalogue/when-we-collided_955/index.html,"We are seventeen and shattered and still dancing. We have messy, throbbing hearts, and we are stronger than anyone could ever know…Jonah never thought a girl like Vivi would come along.Vivi didn’t kno"
Someone Like You (The Harrisons #2),http://books.toscrape.com/media/cache/03/67/03672d82cd257167775d88568d2cce38.jpg,5,a278db6b2b09cf9f,£52.79,14,Contemporary,http://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,"Pierce Harrison--yes, that Pierce Harrison, black sheep of the wealthy Harrison clan--has come home to his family's luxurious Long Island compound. The big question is why the dangerously sexy soccer "
We Are All Completely Beside Ourselves,http://books.toscrape.com/media/cache/8d/95/8d95f4fd1ea785555a28d6371444ce6d.jpg,1,be3db344a845580b,£24.04,3,Contemporary,http://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,"Meet the Cooke family. Our narrator is Rosemary Cooke. As a child, she never stopped talking; as a young woman, she has wrapped herself in silence: the silence of intentional forgetting, of protective"
The Four Agreements: A Practical Guide to Personal Freedom,http://books.toscrape.com/media/cache/2b/1b/2b1bfecae9d512cb6ee943ccf786216f.jpg,5,6258a1f6a6dcfe50,£17.66,18,Spirituality,http://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,"In The Four Agreements, don Miguel Ruiz reveals the source of self-limiting beliefs that rob us of joy and create needless suffering. Based on ancient Toltec wisdom, the Four Agreements offer a powerf"
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,http://books.toscrape.com/media/cache/da/0c/da0ca35421a5120b2109028e44a53f56.jpg,5,7d6d2a6c0276f81b,£32.24,16,Spirituality,http://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html,"Change and anger are in the air. Looking for answers to today’s wrenching challenges, William Martin turns to the Tao Te Ching and finds that while Taoism is known for its quiet, enigmatic wisdom, the"
Chasing Heaven: What Dying Taught Me About Living,http://books.toscrape.com/media/cache/87/cd/87cd2aa5c4e38244ffcb17b84b0f6efd.jpg,2,513271dadc1322ae,£37.80,15,Spirituality,http://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,"From the author of the New York Times bestseller, Waking Up in Heaven, comes an extraordinary story about Crystal McVea’s personal transformation after visiting heaven and how readers can experience h"
If I Gave You God's Phone Number....: Searching for Spirituality in America,http://books.toscrape.com/media/cache/91/1a/911a12f954fc65fc4cc0e8a8f8b30750.jpg,1,8fab4c4f6f82a4ce,£20.91,9,Spirituality,http://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,"If I Gave You God’s Phone Number… - Survey reveals people's relationships with their CreatorWhat do a Cherokee Medicine Woman, a Death Row inmate, an Afghani Sufi Mystic, a Catholic, a Jew, several pr"
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,http://books.toscrape.com/media/cache/80/43/804385d2b49e2f9e26a7d88b8ccaf62d.jpg,2,48cb52d78c992487,£46.33,7,Spirituality,http://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,Where was God when ____? How could God allow ____? Why? These are the questions that flood our hearts and minds when the unimaginable happens. When things go horribly wrong and the world seems to be u
A New Earth: Awakening to Your Life's Purpose,http://books.toscrape.com/media/cache/13/1b/131bca3895aa2892f400020cd939cd42.jpg,5,f6ae39568db1130e,£55.65,4,Spirituality,http://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,"The highly anticipated follow-up to the 2,000,000 copy bestselling inspirational book, ""The Power of Now"" With his bestselling spiritual guide ""The Power of Now,"" Eckhart Tolle inspired millions of re"
Logan Kade (Fallen Crest High #5.5),http://books.toscrape.com/media/cache/2b/44/2b4404e00c242bf1b8263bdd99c07354.jpg,2,7093cf549cd2e7de,£13.12,5,Academic,http://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,"People think that just because they know my name, my reputation, and my family that they know me. They don't.They say I’m a manwhore, but who wouldn’t be with my face and body? They say I’m a partier,"
